"index","id","age","gender","driving_experience","education","income","credit_score","vehicle_ownership","vehicle_year","married","children","postal_code","annual_mileage","vehicle_type","speeding_violations","duis","past_accidents","outcome"
"3151","406082","3","0","30y+","high school","upper class","0.7485494336","0","after 2015","1","1","32765","10000","sedan","8","0","7","0"
"3152","800726","3","0","30y+","university","upper class","","0","before 2015","1","1","32765","9000","sedan","9","0","0","0"
"3153","278892","1","1","10-19y","high school","working class","0.4811909309","0","after 2015","0","1","10238","13000","sedan","1","1","1","0"
"3154","431795","3","0","30y+","high school","upper class","0.5173495976","1","after 2015","1","1","32765","6000","sedan","10","0","2","0"
"3155","325554","0","1","0-9y","university","upper class","0.634577181","1","before 2015","0","1","10238","10000","sedan","0","0","0","1"
"3156","766245","0","1","0-9y","high school","working class","0.1237946155","1","before 2015","0","0","10238","11000","sedan","0","0","0","1"
"3157","299897","1","0","10-19y","none","working class","0.3648866465","0","before 2015","0","0","10238","14000","sedan","1","0","0","0"
"3158","17502","1","0","10-19y","high school","middle class","0.5435232654","1","before 2015","1","1","10238","12000","sedan","0","0","1","0"
"3159","33483","3","1","10-19y","university","upper class","0.7652857085","0","after 2015","1","1","10238","10000","sedan","2","0","1","0"
"3160","223211","2","0","10-19y","university","upper class","0.5748734377","0","before 2015","1","1","10238","13000","sedan","2","0","0","0"
"3161","479360","3","1","10-19y","university","upper class","0.6528730843","0","before 2015","1","1","10238","12000","sedan","0","0","2","1"
"3162","68125","3","1","30y+","university","upper class","0.7466721714","1","after 2015","0","1","10238","17000","sedan","1","1","2","0"
"3163","728209","1","1","0-9y","none","poverty","0.396997084","0","before 2015","0","0","10238","14000","sedan","0","0","0","1"
"3164","159702","2","0","20-29y","high school","upper class","","1","after 2015","1","1","10238","13000","sedan","1","0","1","0"
"3165","862594","3","1","30y+","university","upper class","0.5578691421","1","before 2015","1","1","32765","","sedan","6","1","4","0"
"3166","982150","0","1","0-9y","university","middle class","0.4788538425","0","before 2015","1","0","10238","16000","sedan","0","0","0","1"
"3167","788465","1","0","10-19y","none","poverty","0.2983550594","0","before 2015","0","1","32765","10000","sedan","2","0","1","1"
"3168","665832","2","1","20-29y","high school","upper class","0.6929337498","1","before 2015","1","1","10238","","sedan","4","3","6","0"
"3169","307540","2","1","20-29y","none","upper class","0.5971950273","1","before 2015","1","1","10238","11000","sedan","5","1","5","0"
"3170","509164","0","1","0-9y","none","poverty","","0","before 2015","0","1","10238","","sedan","0","0","0","1"
"3171","28882","1","0","10-19y","university","middle class","","1","after 2015","0","1","10238","13000","sedan","0","0","0","0"
"3172","113052","1","1","0-9y","high school","middle class","0.7347001277","1","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"3173","902987","1","0","0-9y","university","upper class","0.7943143736","1","after 2015","0","1","10238","11000","sedan","0","0","0","0"
"3174","410728","2","0","20-29y","high school","upper class","0.6827824261","1","after 2015","1","1","32765","9000","sedan","4","0","0","0"
"3175","772749","3","1","0-9y","university","upper class","0.6129038868","1","after 2015","1","1","10238","11000","sedan","0","0","0","0"
"3176","260884","2","1","0-9y","high school","upper class","0.5885745201","0","after 2015","0","1","10238","11000","sedan","0","0","0","0"
"3177","512062","2","1","20-29y","high school","upper class","","1","before 2015","1","1","32765","10000","sedan","4","0","0","0"
"3178","802909","1","0","0-9y","none","middle class","0.3642412379","0","after 2015","0","0","10238","15000","sedan","0","0","0","1"
"3179","825302","2","1","20-29y","high school","middle class","0.5994201344","1","before 2015","0","1","10238","14000","sedan","3","2","1","0"
"3180","784441","2","0","10-19y","none","poverty","0.2335483431","0","before 2015","0","1","10238","13000","sedan","0","1","0","0"
"3181","8309","0","1","0-9y","high school","middle class","0.5193228045","1","after 2015","0","1","92101","","sedan","0","0","0","1"
"3182","330143","1","0","10-19y","university","upper class","0.7345562558","1","before 2015","1","1","10238","9000","sedan","0","1","0","0"
"3183","360864","2","1","10-19y","high school","middle class","","1","after 2015","0","1","10238","14000","sedan","0","0","1","0"
"3184","891782","0","1","0-9y","high school","poverty","0.1555965806","0","before 2015","0","0","10238","13000","sedan","0","0","0","1"
"3185","783720","1","1","10-19y","high school","middle class","0.5358780118","0","before 2015","0","1","10238","11000","sedan","0","0","1","0"
"3186","409125","1","1","0-9y","university","upper class","0.571456342","1","after 2015","0","1","10238","11000","sedan","0","0","0","0"
"3187","64931","3","0","30y+","university","upper class","0.6700919451","0","before 2015","1","1","92101","11000","sedan","1","0","1","0"
"3188","732342","3","0","30y+","high school","upper class","0.5743148525","1","before 2015","0","1","10238","9000","sedan","2","0","1","0"
"3189","522923","1","1","0-9y","university","upper class","0.6447136435","1","before 2015","0","0","10238","15000","sedan","0","0","0","1"
"3190","478302","3","1","30y+","university","upper class","0.5011579905","1","before 2015","1","1","10238","12000","sedan","7","1","4","0"
"3191","943632","2","1","10-19y","university","upper class","0.8382050401","1","after 2015","1","1","10238","10000","sedan","1","0","3","0"
"3192","19712","1","0","10-19y","high school","middle class","0.5246137995","1","before 2015","0","1","10238","12000","sedan","1","0","1","0"
"3193","276067","3","1","30y+","none","upper class","0.5548235985","1","after 2015","0","1","10238","15000","sedan","3","1","4","0"
"3194","579325","3","0","20-29y","high school","upper class","0.6703727605","1","before 2015","1","0","10238","14000","sedan","4","0","0","0"
"3195","758718","0","1","0-9y","high school","working class","0.1991659324","0","after 2015","1","1","10238","8000","sedan","0","0","0","0"
"3196","561454","2","0","10-19y","university","upper class","","1","before 2015","1","1","32765","8000","sedan","4","0","1","0"
"3197","882322","1","1","0-9y","high school","middle class","0.3457961259","1","before 2015","0","0","32765","12000","sedan","0","0","0","1"
"3198","35012","2","1","20-29y","none","working class","0.4217406406","1","before 2015","0","1","10238","10000","sedan","5","0","4","0"
"3199","357892","0","1","0-9y","high school","poverty","0.3718529804","0","before 2015","1","0","32765","11000","sports car","0","0","0","1"
"3200","748256","0","1","0-9y","high school","poverty","","0","before 2015","0","1","32765","","sedan","0","0","0","1"
"3201","118047","1","1","10-19y","high school","middle class","0.3590967332","1","before 2015","1","0","10238","12000","sedan","0","0","3","0"
"3202","986745","1","0","10-19y","none","poverty","0.2528274653","1","before 2015","0","1","32765","11000","sedan","1","0","1","0"
"3203","518535","1","0","10-19y","university","upper class","0.73879758","0","after 2015","1","0","10238","13000","sedan","1","1","0","0"
"3204","420012","1","1","10-19y","none","poverty","0.3800411829","0","before 2015","0","1","10238","10000","sports car","0","0","2","1"
"3205","190062","1","1","10-19y","high school","working class","0.3724472049","1","before 2015","0","0","10238","14000","sedan","3","1","1","1"
"3206","836330","2","1","20-29y","university","upper class","0.6109676776","1","before 2015","1","1","10238","","sedan","4","1","2","0"
"3207","688730","2","1","20-29y","none","middle class","0.5020311963","0","before 2015","1","1","32765","10000","sedan","9","1","1","0"
"3208","559448","2","0","20-29y","none","working class","","1","before 2015","0","0","10238","15000","sedan","1","0","0","0"
"3209","272339","0","1","0-9y","university","middle class","0.4491866119","1","after 2015","0","0","10238","13000","sedan","0","0","0","1"
"3210","551851","1","0","10-19y","high school","poverty","","1","after 2015","1","0","32765","11000","sedan","1","0","0","0"
"3211","557804","0","0","0-9y","high school","poverty","0.3839383228","0","before 2015","0","0","10238","16000","sedan","0","0","0","1"
"3212","895279","2","0","20-29y","none","middle class","0.4832471845","1","after 2015","0","1","10238","11000","sedan","2","0","0","0"
"3213","72914","1","1","10-19y","high school","working class","0.5483499229","1","before 2015","0","1","10238","13000","sedan","1","1","1","0"
"3214","780961","3","0","30y+","university","upper class","0.5345841473","1","after 2015","1","1","32765","12000","sedan","4","1","0","0"
"3215","246434","3","0","10-19y","high school","upper class","0.5086825438","1","before 2015","1","1","32765","5000","sedan","2","0","0","0"
"3216","691719","1","1","10-19y","high school","working class","0.3854878162","0","before 2015","1","1","92101","10000","sedan","1","0","0","1"
"3217","552705","2","0","0-9y","high school","working class","0.3186677015","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
"3218","273160","2","0","0-9y","university","middle class","0.5283154346","1","after 2015","0","0","10238","14000","sedan","0","0","0","0"
"3219","67358","2","0","20-29y","high school","middle class","0.6463796858","1","before 2015","0","1","10238","12000","sedan","0","0","1","0"
"3220","897090","2","1","20-29y","high school","upper class","0.6322473943","1","after 2015","1","0","10238","9000","sedan","2","0","7","0"
"3221","170435","0","0","0-9y","high school","poverty","0.412636786","1","before 2015","1","0","10238","13000","sedan","0","0","0","0"
"3222","956607","1","0","0-9y","university","middle class","0.5611898807","1","after 2015","1","1","10238","8000","sedan","0","0","0","0"
"3223","281734","3","0","0-9y","university","upper class","0.6908848838","1","before 2015","0","1","92101","13000","sedan","0","0","0","1"
"3224","96024","0","1","0-9y","high school","poverty","0.343790244","0","before 2015","0","1","10238","12000","sedan","0","0","0","1"
"3225","378747","1","0","0-9y","university","middle class","0.5434608544","1","before 2015","1","0","10238","11000","sedan","0","0","0","1"
"3226","590245","1","0","10-19y","university","upper class","0.7762155221","1","before 2015","0","1","32765","9000","sedan","1","0","2","1"
"3227","246413","1","0","10-19y","university","working class","0.5318212283","1","before 2015","0","0","32765","13000","sedan","0","1","0","0"
"3228","683607","0","1","0-9y","university","poverty","0.2843594243","0","before 2015","0","0","32765","13000","sedan","0","0","0","1"
"3229","331632","1","1","0-9y","none","working class","0.3199505722","1","before 2015","1","1","10238","13000","sports car","0","0","0","1"
"3230","222583","2","1","20-29y","university","upper class","0.6946267228","1","after 2015","1","1","32765","12000","sedan","3","0","0","0"
"3231","213883","3","0","0-9y","high school","upper class","0.7820833952","1","after 2015","0","1","32765","10000","sedan","0","0","0","0"
"3232","250003","2","0","20-29y","high school","upper class","","1","after 2015","0","1","10238","10000","sedan","3","0","1","0"
"3233","29534","2","1","0-9y","university","upper class","0.5724306198","1","before 2015","1","0","10238","13000","sedan","0","0","0","1"
"3234","914388","3","1","30y+","high school","upper class","0.5833267373","1","after 2015","0","1","10238","14000","sedan","4","1","6","0"
"3235","957391","0","0","0-9y","high school","poverty","0.3336221416","0","before 2015","1","1","10238","10000","sedan","0","0","0","1"
"3236","276387","2","1","20-29y","university","upper class","0.8706105407","1","after 2015","1","0","32765","10000","sports car","5","2","1","0"
"3237","486150","2","1","20-29y","university","middle class","0.6835622997","0","after 2015","1","1","10238","9000","sedan","2","0","5","0"
"3238","773045","3","0","20-29y","university","upper class","0.7351303352","0","after 2015","0","1","10238","11000","sedan","0","0","3","0"
"3239","586978","2","0","0-9y","university","upper class","0.692154838","1","before 2015","1","0","10238","18000","sedan","0","0","0","0"
"3240","921219","1","0","10-19y","none","working class","0.5104505488","1","after 2015","1","1","10238","14000","sedan","1","0","0","0"
"3241","207942","1","0","0-9y","none","working class","0.4984336381","1","before 2015","0","1","10238","13000","sedan","0","0","0","0"
